timestamp,raw_observed,legacy_full_long_gap,legacy_prefix_long_gap,causal_long_gap_asof,causal_completed_gap_length,causal_P95_completed
2026-02-02 23:48:00,1,0,0.0,0,,0.0
2026-02-02 23:49:00,1,0,0.0,0,,0.0
2026-02-02 23:50:00,1,0,0.0,0,,0.0
2026-02-02 23:51:00,1,0,0.0,0,,0.0
2026-02-02 23:52:00,1,0,0.0,0,,0.0
2026-02-02 23:53:00,1,0,0.0,0,,0.0
2026-02-02 23:54:00,1,0,0.0,0,,0.0
2026-02-02 23:55:00,1,0,0.0,0,,0.0
2026-02-02 23:56:00,1,0,0.0,0,,0.0
2026-02-02 23:57:00,1,0,0.0,0,,0.0
2026-02-02 23:58:00,0,1,0.0,0,,0.0
2026-02-02 23:59:00,0,1,0.0,0,,0.0
2026-02-03 00:00:00,0,1,,0,,0.0
2026-02-03 00:01:00,0,1,,0,,0.0
2026-02-03 00:02:00,0,1,,0,,0.0
2026-02-03 00:03:00,0,1,,1,,0.0
2026-02-03 00:04:00,0,1,,1,,0.0
2026-02-03 00:05:00,0,1,,1,,0.0
2026-02-03 00:06:00,0,1,,1,,0.0
2026-02-03 00:07:00,0,1,,1,,0.0
2026-02-03 00:08:00,0,1,,1,,0.0
2026-02-03 00:09:00,0,1,,1,,0.0
2026-02-03 00:10:00,0,1,,1,,0.0
2026-02-03 00:11:00,0,1,,1,,0.0
2026-02-03 00:12:00,0,1,,1,,0.0
2026-02-03 00:13:00,0,1,,1,,0.0
2026-02-03 00:14:00,0,1,,1,,0.0
2026-02-03 00:15:00,0,1,,1,,0.0
2026-02-03 00:16:00,0,1,,1,,0.0
2026-02-03 00:17:00,0,1,,1,,0.0
2026-02-03 00:18:00,0,1,,1,,0.0
2026-02-03 00:19:00,0,1,,1,,0.0
2026-02-03 00:20:00,0,1,,1,,0.0
2026-02-03 00:21:00,0,1,,1,,0.0
2026-02-03 00:22:00,0,1,,1,,0.0
2026-02-03 00:23:00,0,1,,1,,0.0
2026-02-03 00:24:00,0,1,,1,,0.0
2026-02-03 00:25:00,0,1,,1,,0.0
2026-02-03 00:26:00,0,1,,1,,0.0
2026-02-03 00:27:00,0,1,,1,,0.0
2026-02-03 00:28:00,0,1,,1,,0.0
2026-02-03 00:29:00,0,1,,1,,0.0
2026-02-03 00:30:00,1,0,,0,32.0,32.0
2026-02-03 00:31:00,1,0,,0,,32.0
2026-02-03 00:32:00,1,0,,0,,32.0
2026-02-03 00:33:00,1,0,,0,,32.0
2026-02-03 00:34:00,1,0,,0,,32.0
2026-02-03 00:35:00,1,0,,0,,32.0
2026-02-03 00:36:00,1,0,,0,,32.0
2026-02-03 00:37:00,1,0,,0,,32.0
2026-02-03 00:38:00,1,0,,0,,32.0
2026-02-03 00:39:00,1,0,,0,,32.0
2026-02-03 00:40:00,1,0,,0,,32.0
